bin,#recs,#g,#b,%g,%b,tot,cg,cb,%cg,FDR,KS,FPR
72.0,611.0,610.0,1.0,99.83633387888707,0.1636661211129251,44047.0,43425.0,622.0,71.71403563820124,99.67948717948718,27.965451541285944,69.81511254019293
73.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,44659.0,44036.0,623.0,72.7230690469506,99.83974358974359,27.116674542792992,70.68378812199037
74.0,612.0,612.0,0.0,100.0,0.0,45271.0,44648.0,623.0,73.7337539015408,99.83974358974359,26.105989688202797,71.6661316211878
75.0,612.0,612.0,0.0,100.0,0.0,45883.0,45260.0,623.0,74.74443875613099,99.83974358974359,25.0953048336126,72.64847512038523
76.0,612.0,612.0,0.0,100.0,0.0,46495.0,45872.0,623.0,75.75512361072118,99.83974358974359,24.084619979022406,73.63081861958267
77.0,611.0,610.0,1.0,99.83633387888707,0.1636661211129251,47106.0,46482.0,624.0,76.76250557362971,100.0,23.23749442637029,74.49038461538461
78.0,612.0,612.0,0.0,100.0,0.0,47718.0,47094.0,624.0,77.7731904282199,100.0,22.226809571780095,75.47115384615384
79.0,612.0,612.0,0.0,100.0,0.0,48330.0,47706.0,624.0,78.7838752828101,100.0,21.2161247171899,76.45192307692308
80.0,612.0,612.0,0.0,100.0,0.0,48942.0,48318.0,624.0,79.7945601374003,100.0,20.205439862599704,77.4326923076923
81.0,611.0,611.0,0.0,100.0,0.0,49553.0,48929.0,624.0,80.80359354614966,100.0,19.196406453850344,78.41185897435898
82.0,612.0,612.0,0.0,100.0,0.0,50165.0,49541.0,624.0,81.81427840073985,100.0,18.185721599260148,79.3926282051282
83.0,612.0,612.0,0.0,100.0,0.0,50777.0,50153.0,624.0,82.82496325533005,100.0,17.175036744669953,80.37339743589743
84.0,612.0,612.0,0.0,100.0,0.0,51389.0,50765.0,624.0,83.83564810992023,100.0,16.16435189007977,81.35416666666667
85.0,611.0,611.0,0.0,100.0,0.0,52000.0,51376.0,624.0,84.84468151866959,100.0,15.155318481330411,82.33333333333333
86.0,612.0,612.0,0.0,100.0,0.0,52612.0,51988.0,624.0,85.85536637325978,100.0,14.144633626740216,83.31410256410257
87.0,612.0,612.0,0.0,100.0,0.0,53224.0,52600.0,624.0,86.86605122784998,100.0,13.13394877215002,84.2948717948718
88.0,612.0,612.0,0.0,100.0,0.0,53836.0,53212.0,624.0,87.87673608244017,100.0,12.123263917559825,85.27564102564102
89.0,612.0,612.0,0.0,100.0,0.0,54448.0,53824.0,624.0,88.88742093703037,100.0,11.11257906296963,86.25641025641026
90.0,611.0,611.0,0.0,100.0,0.0,55059.0,54435.0,624.0,89.89645434577973,100.0,10.10354565422027,87.23557692307692
91.0,612.0,612.0,0.0,100.0,0.0,55671.0,55047.0,624.0,90.90713920036993,100.0,9.092860799630074,88.21634615384616
92.0,612.0,612.0,0.0,100.0,0.0,56283.0,55659.0,624.0,91.91782405496012,100.0,8.082175945039879,89.19711538461539
93.0,612.0,612.0,0.0,100.0,0.0,56895.0,56271.0,624.0,92.92850890955032,100.0,7.071491090449683,90.17788461538461
94.0,611.0,611.0,0.0,100.0,0.0,57506.0,56882.0,624.0,93.93754231829968,100.0,6.062457681700323,91.15705128205128
95.0,612.0,612.0,0.0,100.0,0.0,58118.0,57494.0,624.0,94.94822717288986,100.0,5.051772827110142,92.13782051282051
96.0,612.0,612.0,0.0,100.0,0.0,58730.0,58106.0,624.0,95.95891202748005,100.0,4.0410879725199464,93.11858974358974
97.0,612.0,612.0,0.0,100.0,0.0,59342.0,58718.0,624.0,96.96959688207025,100.0,3.030403117929751,94.09935897435898
98.0,611.0,611.0,0.0,100.0,0.0,59953.0,59329.0,624.0,97.97863029081961,100.0,2.021369709180391,95.07852564102564
99.0,612.0,612.0,0.0,100.0,0.0,60565.0,59941.0,624.0,98.9893151454098,100.0,1.0106848545901954,96.05929487179488
100.0,612.0,612.0,0.0,100.0,0.0,61177.0,60553.0,624.0,100.0,100.0,0.0,97.0400641025641
